region,district,ward,street
Manyara,Kiteto,Bwagamoyo,
Manyara,Kiteto,Loolera,
Manyara,Kiteto,Magungu,
Manyara,Kiteto,Namelock,
Manyara,Babati Urban,Babati,
Manyara,Babati Urban,Mutuka,
Manyara,Babati Urban,Nangara,
Manyara,Babati Urban,Singe,
Manyara,Babati Urban,Bonga,
Manyara,Babati Urban,Bagara,
Manyara,Babati Urban,Sigino,
Manyara,Babati Urban,Maisaka,
Njombe,Njombe Urban,Njombe Mjini,
Njombe,Njombe Urban,Mjimwema,
Njombe,Njombe Urban,Ramadhani,
Njombe,Njombe Urban,Yakobi,
Njombe,Njombe Urban,Kifanya,
Njombe,Njombe Urban,Ihanga,
Njombe,Njombe Urban,Iwungilo,
Njombe,Njombe Urban,Luponde,
Njombe,Njombe Urban,Matola,
Njombe,Njombe Urban,Makowo,
Njombe,Njombe Urban,Lugenge,
Njombe,Njombe Urban,Uwemba,
Njombe,Njombe Urban,Utalingolo,
Njombe,Wanging'ombe,Saja,
Njombe,Wanging'ombe,Kijombe,
Njombe,Wanging'ombe,Wanging'ombe,
Njombe,Wanging'ombe,Ilembula,
Njombe,Wanging'ombe,Uhambule,
Njombe,Wanging'ombe,Usuka,
Njombe,Wanging'ombe,Igwachanya,
Njombe,Wanging'ombe,Mdandu,
Njombe,Wanging'ombe,Igima,
Njombe,Wanging'ombe,Imalinyi,
Njombe,Wanging'ombe,Ulembwe,
Njombe,Wanging'ombe,Makoga,
Njombe,Wanging'ombe,Kipengere,
Njombe,Wanging'ombe,Igosi,
Njombe,Wanging'ombe,Wangama,
Njombe,Wanging'ombe,Kidugala,
Njombe,Wanging'ombe,Luduga,
Njombe,Makete,Lupalilo,
Njombe,Makete,Mang'oto,
Njombe,Makete,Iwawa,
Njombe,Makete,Lupila,
Njombe,Makete,Ukwama,
Njombe,Makete,Bulongwa,
Njombe,Makete,Kipagalo,
Njombe,Makete,Iniho,
Njombe,Makete,Ipelele,
Njombe,Makete,Kigulu,
Njombe,Makete,Matamba,
Njombe,Makete,Mlondwe,
Njombe,Makete,Kitulo,
Njombe,Makete,Ikuwo,
Njombe,Makete,Mfumbi,
Njombe,Makete,Ipepo,
Njombe,Makete,Mbalatse,
Njombe,Makete,Tandala,
Njombe,Makete,Luwumbu,
Njombe,Makete,Isapulano,
Njombe,Makete,Kigala,
Njombe,Makete,Itundu,
Njombe,Njombe,Mtwango,
Njombe,Njombe,Igongolo,
Njombe,Njombe,Kichiwa,
Njombe,Njombe,Ninga,
Njombe,Njombe,Ikuna,
Njombe,Njombe,Kidegembye,
Njombe,Njombe,Matembwe,
Njombe,Njombe,Lupembe,
Njombe,Njombe,Ikondo,
Njombe,Njombe,Mfriga,
Njombe,Njombe,Idamba,
Njombe,Ludewa,Lumbila,
Njombe,Ludewa,Kilondo,
Njombe,Ludewa,Mawengi,
Njombe,Ludewa,Lupanga,
Njombe,Ludewa,Mlangali,
Njombe,Ludewa,Milo,
Njombe,Ludewa,Lugarawa,
Njombe,Ludewa,Madope,
Njombe,Ludewa,Madilu,
Njombe,Ludewa,Mundindi,
Njombe,Ludewa,Mavanga,
Njombe,Ludewa,Ibumi,
Njombe,Ludewa,Nkomang'ombe,
Njombe,Ludewa,Luilo,
Njombe,Ludewa,Masasi,
Njombe,Ludewa,Manda,
Njombe,Ludewa,Iwela,
Njombe,Ludewa,Lupingu,
Njombe,Ludewa,Ludewa,
Njombe,Ludewa,Ludende,
Njombe,Ludewa,Luana,
Njombe,Ludewa,Makonde,
Njombe,Ludewa,Mkongobaki,
Njombe,Ludewa,Lifuma,
Njombe,Ludewa,Ruhuhu,
Njombe,Makambako Township Authority,Ubena,
Njombe,Makambako Township Authority,Mjimwema,
Njombe,Makambako Township Authority,Mlowa,
Njombe,Makambako Township Authority,Lyamkena,
Njombe,Makambako Township Authority,Mwembetogwa,
Njombe,Makambako Township Authority,Mahongole,
Njombe,Makambako Township Authority,Kitandililo,
Njombe,Makambako Township Authority,Utengule,
Katavi,Mpanda Urban,Kakese,
Katavi,Mpanda Urban,Misunkumilo,
Katavi,Mpanda Urban,Shanwe,
Katavi,Mpanda Urban,Makanyagio,
Katavi,Mpanda Urban,Kashaulili,
Katavi,Mpanda Urban,Mpanda Hotel,
Katavi,Mpanda Urban,Kawajense,
Katavi,Mpanda Urban,Nsemulwa,
Katavi,Mpanda Urban,Ilembo,
Katavi,Mpanda,Mishamo,
Katavi,Mpanda,Mpanda Ndogo,
Katavi,Mpanda,Mwese,
Katavi,Mpanda,Katuma,
Katavi,Mpanda,Kabungu,
Katavi,Mpanda,Sibwesa,
Katavi,Mpanda,Ikola,
Katavi,Mpanda,Karema,
Katavi,Mpanda,Kapalamsenga,
Katavi,Mlele,Kasokola,
Katavi,Mlele,Ugala,
Katavi,Mlele,Litapunga,
Katavi,Mlele,Mtapenda,
Katavi,Mlele,Inyonga,
Katavi,Mlele,Ilunde,
Katavi,Mlele,Ilela,
Katavi,Mlele,Utende,
Katavi,Mlele,Mamba,
Katavi,Mlele,Mbede,
Katavi,Mlele,Urwira,
Katavi,Mlele,Nsimbo,
Katavi,Mlele,Magamba,
Katavi,Mlele,Sitalike,
Katavi,Mlele,Usevya,
Katavi,Mlele,Kibaoni,
Katavi,Mlele,Machimboni,
Katavi,Mlele,Kapalala,
Katavi,Mlele,Itenka,
Katavi,Mlele,Ikuba,
Katavi,Mlele,Mwamapuli,
Katavi,Mlele,Majimoto,
Katavi,Mlele,Kasansa,
Katavi,Mlele,Nsenkwa,
Simiyu,Bariadi,Nkindwabiye,
Simiyu,Bariadi,Mwaubinge,
Simiyu,Bariadi,Nkololo,
Simiyu,Bariadi,Mwaumatondo,
Simiyu,Bariadi,Madobana,
Simiyu,Bariadi,Nyangokolwa,
Simiyu,Bariadi,Somanda,
Simiyu,Bariadi,Bunamhala,
Simiyu,Bariadi,Sakwe,
Simiyu,Bariadi,Ngulyati,
Simiyu,Bariadi,Mhango,
Simiyu,Bariadi,Kilalo,
Simiyu,Bariadi,Kasoli,
Simiyu,Bariadi,Gambosi,
Simiyu,Bariadi,Guduwi,
Simiyu,Bariadi,Ikungulyabashashi,
Simiyu,Bariadi,Nyakabindi,
Simiyu,Bariadi,Dutwa,
Simiyu,Bariadi,Sapiwi,
Simiyu,Bariadi,Matongo,
Simiyu,Bariadi,Gilya,
Simiyu,Bariadi,Isanga,
Simiyu,Bariadi,Bariadi,
Simiyu,Bariadi,Malambo,
Simiyu,Bariadi,Sima,
Simiyu,Itilima,Bumera,
Simiyu,Itilima,Ikindiro,
Simiyu,Itilima,Mwamtani,
Simiyu,Itilima,Sagata,
Simiyu,Itilima,Mwaswale,
Simiyu,Itilima,Nkuyu,
Simiyu,Itilima,Mhunze,
Simiyu,Itilima,Migato,
Simiyu,Itilima,Chinamili,
Simiyu,Itilima,Ndolelezi,
Simiyu,Itilima,Lagangabilili,
Simiyu,Itilima,Budalabujiga,
Simiyu,Itilima,Nkoma,
Simiyu,Itilima,Mwalushu,
Simiyu,Itilima,Mwamapalala,
Simiyu,Itilima,Nyamalapa,
Simiyu,Itilima,Lugulu,
Simiyu,Itilima,Nhobora,
Simiyu,Itilima,Zagayu,
Simiyu,Itilima,Kinang'weli,
Simiyu,Itilima,Mbita,
Simiyu,Itilima,Sawida,
Simiyu,Meatu,Mwanhuzi,
Simiyu,Meatu,Nkoma,
Simiyu,Meatu,Kimali,
Simiyu,Meatu,Mwamishali,
Simiyu,Meatu,Itinje,
Simiyu,Meatu,Kisesa,
Simiyu,Meatu,Mwandoya,
Simiyu,Meatu,Lingeka,
Simiyu,Meatu,Sakasaka,
Simiyu,Meatu,Imalaseko,
Simiyu,Meatu,Mwabuzo,
Simiyu,Meatu,Mwamalole,
Simiyu,Meatu,Mwanjolo,
Simiyu,Meatu,Mwabuma,
Simiyu,Meatu,Mwabusalu,
Simiyu,Meatu,Lubiga,
Simiyu,Meatu,Mwamanongu,
Simiyu,Meatu,Nghoboko,
Simiyu,Meatu,Bukundi,
Simiyu,Meatu,Mwasengela,
Simiyu,Meatu,Mwamanimba,
Simiyu,Meatu,Tindabuligi,
Simiyu,Meatu,Mwakisandu,
Simiyu,Meatu,Mwangundo,
Simiyu,Meatu,Mwanyahina,
Simiyu,Maswa,Ng'wigwa,
Simiyu,Maswa,Nguliguli,
Simiyu,Maswa,Ipililo,
Simiyu,Maswa,Senani,
Simiyu,Maswa,Mwamanenge,
Simiyu,Maswa,Sukuma,
Simiyu,Maswa,Mpindo,
Simiyu,Maswa,Dakama,
Simiyu,Maswa,Lalago,
Simiyu,Maswa,Budekwa,
Simiyu,Maswa,Busilili,
Simiyu,Maswa,Sengwa,
Simiyu,Maswa,Masela,
Simiyu,Maswa,Isanga,
Simiyu,Maswa,Zanzui,
Simiyu,Maswa,Mwamashimba,
Simiyu,Maswa,Buchambi,
Simiyu,Maswa,Kadoto,
Simiyu,Maswa,Shishiyu,
Simiyu,Maswa,Nyabubinza,
Simiyu,Maswa,Mwang'honoli,
Simiyu,Maswa,Kulimi,
Simiyu,Maswa,Malampaka,
Simiyu,Maswa,Badi,
Simiyu,Maswa,Nyalikungu,
Simiyu,Maswa,Binza,
Simiyu,Busega,Shigala,
Simiyu,Busega,Badugu,
Simiyu,Busega,Nyaluhande,
Simiyu,Busega,Kiloleli,
Simiyu,Busega,Mwamanyili,
Simiyu,Busega,Kabita,
Simiyu,Busega,Kalemela,
Simiyu,Busega,Lamadi,
Simiyu,Busega,Lutubiga,
Simiyu,Busega,Mkula,
Simiyu,Busega,Ngasamo,
Simiyu,Busega,Malili,
Simiyu,Busega,Igalukilo,
Geita,Geita,Kagu,
Geita,Geita,Bugulula,
Geita,Geita,Senga,
Geita,Geita,Kakubilo,
Geita,Geita,Nkome,
Geita,Geita,Katoma,
Geita,Geita,Nzera,
Geita,Geita,Lwezera,
Geita,Geita,Kamhanga,
Geita,Geita,Bugalama,
Geita,Geita,Lubanga,
Geita,Geita,Isulwabutunde,
Geita,Geita,Kasamwa,
Geita,Geita,Bung'wangoko,
Geita,Geita,Bulela,
Geita,Geita,Ihanamilo,
Geita,Geita,Nyanguku,
Geita,Geita,Kamena,
Geita,Geita,Nyamalimbe,
Geita,Geita,Bujula,
Geita,Geita,Bukoli,
Geita,Geita,Butobela,
Geita,Geita,Nyarugusu,
Geita,Geita,Nyakamwaga,
Geita,Geita,Lwamgasa,
Geita,Geita,Kaseme,
Geita,Geita,Busanda,
Geita,Geita,Katoro,
Geita,Geita,Nyamigota,
Geita,Geita,Nyakagomba,
Geita,Geita,Nyachiluluma,
Geita,Geita,Bukondo,
Geita,Geita,Chigunga,
Geita,Geita,Mtakuja,
Geita,Geita,Kalangalala,
Geita,Nyang'hwale,Shabaka,
Geita,Nyang'hwale,Busolwa,
Geita,Nyang'hwale,Kakura,
Geita,Nyang'hwale,Nyugwa,
Geita,Nyang'hwale,Bukwimba,
Geita,Nyang'hwale,Kafita,
Geita,Nyang'hwale,Kharumwa,
Geita,Nyang'hwale,Izunya,
Geita,Nyang'hwale,Mwingiro,
Geita,Nyang'hwale,Nyabulanda,
Geita,Nyang'hwale,Nyang'hwale,
Geita,Nyang'hwale,Nyijundu,
Geita,Mbogwe,Nanda,
Geita,Mbogwe,Ikobe,
Geita,Mbogwe,Lulembela,
Geita,Mbogwe,Ikunguigazi,
Geita,Mbogwe,Isebya,
Geita,Mbogwe,Ilolangulu,
Geita,Mbogwe,Mbogwe,
Geita,Mbogwe,Mgemo,
Geita,Mbogwe,Ushirika,
Geita,Mbogwe,Nyasato,
Geita,Mbogwe,Lugunga,
Geita,Mbogwe,Nyakafulu,
Geita,Mbogwe,Bukandwe,
Geita,Mbogwe,Ng'homolwa,
Geita,Mbogwe,Masumbwe,
Geita,Mbogwe,Iponya,
Geita,Bukombe,Runzewe Mashariki,
Geita,Bukombe,Runzewe Magharibi,
Geita,Bukombe,Namonge,
Geita,Bukombe,Uyovu,
Geita,Bukombe,Busonzo,
Geita,Bukombe,Ng'anzo,
Geita,Bukombe,Butinzya,
Geita,Bukombe,Ushirombo,
Geita,Bukombe,Lyambamgongo,
Geita,Bukombe,Bukombe,
Geita,Bukombe,Bugelenga,
Geita,Bukombe,Iyogelo,
Geita,Bukombe,Igulwa,
Geita,Chato,Muganza,
Geita,Chato,Bwongera,
Geita,Chato,Kigongo,
Geita,Chato,Nyamirembe,
Geita,Chato,Ichwankima,
Geita,Chato,Kachwamba,
Geita,Chato,Kasenga,
Geita,Chato,Ilemela,
Geita,Chato,Chato,
Geita,Chato,Muungano,
Geita,Chato,Bwina,
Geita,Chato,Katende,
Geita,Chato,Ilyamchele,
Geita,Chato,Bukome,
Geita,Chato,Buziku,
Geita,Chato,Nyarutembo,
Geita,Chato,Makurugusi,
Geita,Chato,Buseresere,
Geita,Chato,Butengorumasa,
Geita,Chato,Iparamasa,
Geita,Chato,Bwanga,
Geita,Chato,Bwera,
Kaskazini Unguja,Kaskazini A,Mkokotoni,
Kaskazini Unguja,Kaskazini A,Mto wa Pwani,
Kaskazini Unguja,Kaskazini A,Pale,
Kaskazini Unguja,Kaskazini A,Kivunge,
Kaskazini Unguja,Kaskazini A,Tumbatu Gomani,
Kaskazini Unguja,Kaskazini A,Jongowe,
Kaskazini Unguja,Kaskazini A,Mkwajuni,
Kaskazini Unguja,Kaskazini A,Kibeni,
Kaskazini Unguja,Kaskazini A,Muwange,
Kaskazini Unguja,Kaskazini A,Pitanazako,
Kaskazini Unguja,Kaskazini A,Potowa,
Kaskazini Unguja,Kaskazini A,Fukuchani,
Kaskazini Unguja,Kaskazini A,Kidoti,
Kaskazini Unguja,Kaskazini A,Tazari,
Kaskazini Unguja,Kaskazini A,Kigunda,
Kaskazini Unguja,Kaskazini A,Nungwi,
Kaskazini Unguja,Kaskazini A,Matemwe,
Kaskazini Unguja,Kaskazini A,Kijini,
Kaskazini Unguja,Kaskazini A,Pwani Mchangani,
Kaskazini Unguja,Kaskazini A,Gamba,
Kaskazini Unguja,Kaskazini A,Moga,
Kaskazini Unguja,Kaskazini A,Chaani Masingini,
Kaskazini Unguja,Kaskazini A,Mcheza Shauri,
Kaskazini Unguja,Kaskazini A,Chaani Kubwa,
Kaskazini Unguja,Kaskazini A,Kikobweni,
Kaskazini Unguja,Kaskazini A,Bandamaji,
Kaskazini Unguja,Kaskazini A,Kinyasini,
Kaskazini Unguja,Kaskazini A,Kandwi,
Kaskazini Unguja,Kaskazini A,Chutama,
Kaskazini Unguja,Kaskazini A,Kisongoni,
Kaskazini Unguja,Kaskazini A,Kilindi,
Kaskazini Unguja,Kaskazini A,Kilimani,
Kaskazini Unguja,Kaskazini A,Uvivini,
Kaskazini Unguja,Kaskazini A,Kidombo,
Kaskazini Unguja,Kaskazini A,Bwereu,
Kaskazini Unguja,Kaskazini A,Kigomani,
Kaskazini Unguja,Kaskazini B,Misufini,
Kaskazini Unguja,Kaskazini B,Makoba,
Kaskazini Unguja,Kaskazini B,Mangapwani,
Kaskazini Unguja,Kaskazini B,Fujoni,
Kaskazini Unguja,Kaskazini B,Kiomba Mvua,
Kaskazini Unguja,Kaskazini B,Donge Mchangani,
Kaskazini Unguja,Kaskazini B,Mkadini,
Kaskazini Unguja,Kaskazini B,Zingwe Zingwe,
Kaskazini Unguja,Kaskazini B,Kitope,
Kaskazini Unguja,Kaskazini B,Mahonda,
Kaskazini Unguja,Kaskazini B,Mnyimbi,
Kaskazini Unguja,Kaskazini B,Donge Mtambile,
Kaskazini Unguja,Kaskazini B,Kinduni,
Kaskazini Unguja,Kaskazini B,Donge Karange,
Kaskazini Unguja,Kaskazini B,Donge Mbiji,
Kaskazini Unguja,Kaskazini B,Donge Kipange,
Kaskazini Unguja,Kaskazini B,Donge Vijibweni,
Kaskazini Unguja,Kaskazini B,Upenja,
Kaskazini Unguja,Kaskazini B,Kiwengwa,
Kaskazini Unguja,Kaskazini B,Pangeni,
Kaskazini Unguja,Kaskazini B,Kilombero,
Kaskazini Unguja,Kaskazini B,Mgambo,
Kaskazini Unguja,Kaskazini B,Muwanda,
Kaskazini Unguja,Kaskazini B,Matetema,
Kaskazini Unguja,Kaskazini B,Kidanzini,
Kaskazini Unguja,Kaskazini B,Mbaleni,
Kaskazini Unguja,Kaskazini B,Mafufuni,
Kaskazini Unguja,Kaskazini B,Mkataleni,
Kaskazini Unguja,Kaskazini B,Njia ya Mtoni,
Kusini Unguja,Kati,Dunga Bweni,
Kusini Unguja,Kati,Ubago,
Kusini Unguja,Kati,Kidimni,
Kusini Unguja,Kati,Machui,
Kusini Unguja,Kati,Kiboje Muembeshauri,
Kusini Unguja,Kati,Miwani,
Kusini Unguja,Kati,Kiboje Mkwajuni,
Kusini Unguja,Kati,Ghana,
Kusini Unguja,Kati,Koani,
Kusini Unguja,Kati,Mgeni Haji,
Kusini Unguja,Kati,Uzini,
Kusini Unguja,Kati,Mitakawani,
Kusini Unguja,Kati,Tunduni,
Kusini Unguja,Kati,Bambi,
Kusini Unguja,Kati,Pagali,
Kusini Unguja,Kati,Umbuji,
Kusini Unguja,Kati,Mchangani,
Kusini Unguja,Kati,Dunga Kiembeni,
Kusini Unguja,Kati,Ndijani Mseweni,
Kusini Unguja,Kati,Jendele,
Kusini Unguja,Kati,Chwaka,
Kusini Unguja,Kati,Marumbi,
Kusini Unguja,Kati,Uroa,
Kusini Unguja,Kati,Pongwe,
Kusini Unguja,Kati,Jumbi,
Kusini Unguja,Kati,Tunguu,
Kusini Unguja,Kati,Binguni,
Kusini Unguja,Kati,Cheju,
Kusini Unguja,Kati,Bungi,
Kusini Unguja,Kati,Unguja Ukuu Kaepwani,
Kusini Unguja,Kati,Kikungwi,
Kusini Unguja,Kati,Uzi,
Kusini Unguja,Kati,Ng'ambwa,
Kusini Unguja,Kati,Charawe,
Kusini Unguja,Kati,Ukongoroni,
Kusini Unguja,Kati,Michamvi,
Kusini Unguja,Kati,Mpapa,
Kusini Unguja,Kati,Unguja Ukuu Kaebona,
Kusini Unguja,Kati,Ndijani Muembe Punda,
Kusini Unguja,Kati,Tindini,
Kusini Unguja,Kusini,Nganani,
Kusini Unguja,Kusini,Kijini,
Kusini Unguja,Kusini,Mzuri,
Kusini Unguja,Kusini,Kajengwa,
Kusini Unguja,Kusini,Jambiani Kikadini,
Kusini Unguja,Kusini,Mtende,
Kusini Unguja,Kusini,Kibuteni,
Kusini Unguja,Kusini,Kizimkazi Dimbani,
Kusini Unguja,Kusini,Kizimkazi Mkunguni,
Kusini Unguja,Kusini,Muyuni A,
Kusini Unguja,Kusini,Muyuni B,
Kusini Unguja,Kusini,Muyuni C,
Kusini Unguja,Kusini,Pete,
Kusini Unguja,Kusini,Muungoni,
Kusini Unguja,Kusini,Paje,
Kusini Unguja,Kusini,Jambiani Kibigija,
Kusini Unguja,Kusini,Bwejuu,
Kusini Unguja,Kusini,Kitogani,
Kusini Unguja,Kusini,Kiongoni,
Kusini Unguja,Kusini,Tasani,
Kusini Unguja,Kusini,Dongwe,
Mjini Magharibi,Magharibi,Mwera,
Mjini Magharibi,Magharibi,Mtoni,
Mjini Magharibi,Magharibi,Bububu,
Mjini Magharibi,Magharibi,Chuini,
Mjini Magharibi,Magharibi,Kama,
Mjini Magharibi,Magharibi,Mfenesini,
Mjini Magharibi,Magharibi,Mwakaje,
Mjini Magharibi,Magharibi,Fuoni Kibondeni,
Mjini Magharibi,Magharibi,Kianga,
Mjini Magharibi,Magharibi,Dole,
Mjini Magharibi,Magharibi,Kizimbani,
Mjini Magharibi,Magharibi,Mbuzini,
Mjini Magharibi,Magharibi,Bumbwisudi,
Mjini Magharibi,Magharibi,Maungani,
Mjini Magharibi,Magharibi,Shakani,
Mjini Magharibi,Magharibi,Kiembesamaki,
Mjini Magharibi,Magharibi,Chukwani,
Mjini Magharibi,Magharibi,Fumba,
Mjini Magharibi,Magharibi,Bweleo,
Mjini Magharibi,Magharibi,Dimani,
Mjini Magharibi,Magharibi,Kombeni,
Mjini Magharibi,Magharibi,Mwanakwerekwe,
Mjini Magharibi,Magharibi,Mtopepo,
Mjini Magharibi,Magharibi,Magogoni,
Mjini Magharibi,Magharibi,Mtoni Kidatu,
Mjini Magharibi,Magharibi,Mwanyanya,
Mjini Magharibi,Magharibi,Fuoni Kijito Upele,
Mjini Magharibi,Magharibi,Tomondo,
Mjini Magharibi,Magharibi,Welezo,
Mjini Magharibi,Magharibi,Mtufaani,
Mjini Magharibi,Magharibi,Sharifumsa,
Mjini Magharibi,Magharibi,Kibweni,
Mjini Magharibi,Magharibi,Kihinani,
Mjini Magharibi,Magharibi,Mombasa,
Mjini Magharibi,Magharibi,Kisauni,
Mjini Magharibi,Magharibi,Melinne,
Mjini Magharibi,Magharibi,Pangawe,
Mjini Magharibi,Magharibi,Kinuni,
Mjini Magharibi,Magharibi,Nyamanzi,
Mjini Magharibi,Mjini,Shangani,
Mjini Magharibi,Mjini,Mkunazini,
Mjini Magharibi,Mjini,Kiponda,
Mjini Magharibi,Mjini,Malindi,
Mjini Magharibi,Mjini,Mchangani,
Mjini Magharibi,Mjini,Mlandege,
Mjini Magharibi,Mjini,Mwembeladu,
Mjini Magharibi,Mjini,Gulioni,
Mjini Magharibi,Mjini,Makadara,
Mjini Magharibi,Mjini,Shaurimoyo,
Mjini Magharibi,Mjini,Mwembe Makumbi,
Mjini Magharibi,Mjini,Chumbuni,
Mjini Magharibi,Mjini,Kwamtipura,
Mjini Magharibi,Mjini,Kilimahewa Juu,
Mjini Magharibi,Mjini,Amani,
Mjini Magharibi,Mjini,Nyerere,
Mjini Magharibi,Mjini,Sebleni,
Mjini Magharibi,Mjini,Magomeni,
Mjini Magharibi,Mjini,Mpendae,
Mjini Magharibi,Mjini,Urusi,
Mjini Magharibi,Mjini,Kilimani,
Mjini Magharibi,Mjini,Miembeni,
Mjini Magharibi,Mjini,Kikwajuni Juu,
Mjini Magharibi,Mjini,Kikwajuni Bondeni,
Mjini Magharibi,Mjini,Kisima Majongoo,
Mjini Magharibi,Mjini,Vikokotoni,
Mjini Magharibi,Mjini,Muembetanga,
Mjini Magharibi,Mjini,Muembeshauri,
Mjini Magharibi,Mjini,Rahaleo,
Mjini Magharibi,Mjini,Kwaalimsha,
Mjini Magharibi,Mjini,Mikunguni,
Mjini Magharibi,Mjini,Mkele,
Mjini Magharibi,Mjini,Muungano,
Mjini Magharibi,Mjini,Sogea,
Mjini Magharibi,Mjini,Jang'ombe,
Mjini Magharibi,Mjini,Kidongo Chekundu,
Mjini Magharibi,Mjini,Matarumbeta,
Mjini Magharibi,Mjini,Kwahani,
Mjini Magharibi,Mjini,Kwaalinatu,
Mjini Magharibi,Mjini,Karakana,
Mjini Magharibi,Mjini,Kilimahewa Bondeni,
Mjini Magharibi,Mjini,Kwa Wazee,
Mjini Magharibi,Mjini,Migombani,
Mjini Magharibi,Mjini,Meya,
Mjini Magharibi,Mjini,Kisiwandui,
Kaskazini Pemba,Wete,Kipangani,
Kaskazini Pemba,Wete,Mtambwe Kaskazini,
Kaskazini Pemba,Wete,Fundo,
Kaskazini Pemba,Wete,Mchanga Mdogo,
Kaskazini Pemba,Wete,Kambini,
Kaskazini Pemba,Wete,Kojani,
Kaskazini Pemba,Wete,Ole,
Kaskazini Pemba,Wete,Kangagani,
Kaskazini Pemba,Wete,Kiuyu Minungwini,
Kaskazini Pemba,Wete,Piki,
Kaskazini Pemba,Wete,Kisiwani,
Kaskazini Pemba,Wete,Gando,
Kaskazini Pemba,Wete,Ukunjwi,
Kaskazini Pemba,Wete,Pandani,
Kaskazini Pemba,Wete,Shengejuu,
Kaskazini Pemba,Wete,Bopwe,
Kaskazini Pemba,Wete,Utaani,
Kaskazini Pemba,Wete,Mtambwe Kusini,
Kaskazini Pemba,Wete,Selem,
Kaskazini Pemba,Wete,Kinyikani,
Kaskazini Pemba,Wete,Chwale,
Kaskazini Pemba,Wete,Maziwani,
Kaskazini Pemba,Wete,Mpambani,
Kaskazini Pemba,Wete,Mjini Ole,
Kaskazini Pemba,Wete,Kiuyu Kigongoni,
Kaskazini Pemba,Wete,Mzambarauni Takao,
Kaskazini Pemba,Wete,Junguni,
Kaskazini Pemba,Wete,Kiungoni,
Kaskazini Pemba,Wete,Pembeni,
Kaskazini Pemba,Wete,Kizimbani,
Kaskazini Pemba,Wete,Limbani,
Kaskazini Pemba,Wete,Jadida,
Kaskazini Pemba,Micheweni,Micheweni,
Kaskazini Pemba,Micheweni,Msuka Mashariki,
Kaskazini Pemba,Micheweni,Kinowe,
Kaskazini Pemba,Micheweni,Tumbe Mashariki,
Kaskazini Pemba,Micheweni,Mgogoni,
Kaskazini Pemba,Micheweni,Shumba Viamboni,
Kaskazini Pemba,Micheweni,Finya,
Kaskazini Pemba,Micheweni,Konde,
Kaskazini Pemba,Micheweni,Wingwi Mapofu,
Kaskazini Pemba,Micheweni,Kiuyu Mbuyuni,
Kaskazini Pemba,Micheweni,Makangale,
Kaskazini Pemba,Micheweni,Wingwi Njuguni,
Kaskazini Pemba,Micheweni,Shumba Mjini,
Kaskazini Pemba,Micheweni,Majenzi,
Kaskazini Pemba,Micheweni,Mjini Wingwi,
Kaskazini Pemba,Micheweni,Msuka Magharibi,
Kaskazini Pemba,Micheweni,Chimba,
Kaskazini Pemba,Micheweni,Tumbe Magharibi,
Kaskazini Pemba,Micheweni,Sizini,
Kaskazini Pemba,Micheweni,Kinyasini,
Kaskazini Pemba,Micheweni,Mihogoni,
Kaskazini Pemba,Micheweni,Kifundi,
Kaskazini Pemba,Micheweni,Maziwa Ng'ombe,
Kaskazini Pemba,Micheweni,Tondooni,
Kaskazini Pemba,Micheweni,Mtemani,
Kaskazini Pemba,Micheweni,Wingwi Mjananza,
Kaskazini Pemba,Micheweni,Mlindo,
Kusini Pemba,Chake Chake,Chanjaani,
Kusini Pemba,Chake Chake,Wawi,
Kusini Pemba,Chake Chake,Pujini,
Kusini Pemba,Chake Chake,Ziwani,
Kusini Pemba,Chake Chake,Ndagoni,
Kusini Pemba,Chake Chake,Kwale,
Kusini Pemba,Chake Chake,Vitongoji,
Kusini Pemba,Chake Chake,Ng'ambwa,
Kusini Pemba,Chake Chake,Shungi,
Kusini Pemba,Chake Chake,Chonga,
Kusini Pemba,Chake Chake,Mgelema,
Kusini Pemba,Chake Chake,Kilindi,
Kusini Pemba,Chake Chake,Tibirinzi,
Kusini Pemba,Chake Chake,Chachani,
Kusini Pemba,Chake Chake,Wara,
Kusini Pemba,Chake Chake,Mvumoni,
Kusini Pemba,Chake Chake,Matale,
Kusini Pemba,Chake Chake,Wesha,
Kusini Pemba,Chake Chake,Uwandani,
Kusini Pemba,Chake Chake,Madungu,
Kusini Pemba,Chake Chake,Mgogoni,
Kusini Pemba,Chake Chake,Dodo,
Kusini Pemba,Chake Chake,Mbuzini,
Kusini Pemba,Chake Chake,Michungwani,
Kusini Pemba,Chake Chake,Kibokoni,
Kusini Pemba,Chake Chake,Kichungwani,
Kusini Pemba,Chake Chake,Msingini,
Kusini Pemba,Chake Chake,Mkoroshoni,
Kusini Pemba,Chake Chake,Mfikiwa,
Kusini Pemba,Mkoani,Ng'ombeni,
Kusini Pemba,Mkoani,Makombeni,
Kusini Pemba,Mkoani,Makoongwe,
Kusini Pemba,Mkoani,Shidi,
Kusini Pemba,Mkoani,Mkanyageni,
Kusini Pemba,Mkoani,Michenzani,
Kusini Pemba,Mkoani,Chokocho,
Kusini Pemba,Mkoani,Kisiwa Panza,
Kusini Pemba,Mkoani,Kangani,
Kusini Pemba,Mkoani,Kengeja,
Kusini Pemba,Mkoani,Muambe,
Kusini Pemba,Mkoani,Kiwani,
Kusini Pemba,Mkoani,Mtambile,
Kusini Pemba,Mkoani,Mizingani,
Kusini Pemba,Mkoani,Ngwachani,
Kusini Pemba,Mkoani,Chambani,
